"student_id","id","title","level","date","module","genre family","discipline","disciplinary group","grade","words","s-units","p-units","tables","figures","block quotes","formulae","lists","listlikes","abstract","w/s","s/p","macrotype","gender","year of birth","L1","education (UKA: all secondary education in UK; Ukn: n years of secondary education in UK; OSA: all secondary education overseas)","course","number_of_texts","complex"
"6023","6023e","Micro exercise 11",3,01/11/2005,"Introductory Microbiology","Case study","Food Sciences","LS","M",639,38,21,2,0,0,0,1,8,0,16.8,1.8,"simple assignment","f",1981,"English","OSa","Food Science with Business",1,1
"6023","6023f","Nutrition pregnancy advice",3,01/11/2005,"Nutrition in Health and Disease","empathy writing","Food Sciences","LS","M",795,37,23,0,0,0,0,0,0,0,21.5,1.6,"complex but non-compound assignment (see notesStmt for details)","f",1981,"English","OSa","Food Science with Business",1,1
"6023","6023g","UHT II: DIRECT TREATMENT",2,01/02/2004,"Food processing","Methodology recount + exercise","Food Sciences","LS","D",1205,53,45,6,0,1,4,4,0,0,22.7,1.2,"simple assignment","f",1981,"English","OSa","Food Science with Business",1,1
"6023","6023h","UHT I: INDIRECT TREATMENT",2,01/01/2004,"Food Processing","Methodology recount + exercise","Food Sciences","LS","D",1125,49,42,4,0,0,0,1,0,0,23,1.2,"simple assignment","f",1981,"English","OSa","Food Science with Business",1,1
"6023","6023i","FRUIT JUICE PRACTICAL",2,01/11/2003,"Food Processing","Methodology recount","Food Sciences","LS","M",1209,64,51,9,0,2,1,4,2,0,18.9,1.3,"simple assignment","f",1981,"English","OSa","Food Science with Business",1,1
"6023","6023j","Packaging 2",2,01/11/2003,"Food Processing","Methodology recount","Food Sciences","LS","M",1438,65,50,7,0,1,0,5,16,0,22.1,1.3,"simple assignment","f",1981,"English","OSa","Food Science with Business",1,1
"6024","6024a","Motivation, Imput and output in my Persian Learning Experience",4,01/12/2005,"Teaching and Learning Principles","narrative recount","Linguistics","AH","M",4147,163,22,0,0,0,0,0,0,0,25.4,7.4,"simple assignment","f",1982,"Greek","OSa","T.E.F.L.",1,1
"6024","6024b","No title",4,01/11/2005,"Discourse Analysis for Language Teachers","essay","Linguistics","AH","D",2585,106,15,0,0,0,0,0,0,0,24.4,7.1,"simple assignment","f",1982,"Greek","OSa","T.E.F.L.",1,1
"6024","6024c","The Structure of the Syllable and its Teaching Implications",4,01/12/2005,"Foundation Phonetics and Phonology","essay","Linguistics","AH","D",2279,95,19,0,0,0,0,0,0,0,24,5,"simple assignment","f",1982,"Greek","OSa","T.E.F.L.",1,1
"6025","6025a","Sub-lethal effects of Dimethoate on Pterostichus madidus",2,01/03/2005,"Applied Ecology","Research report","Biological Sciences","LS","D",3134,168,32,0,6,0,0,0,5,1,18.7,5.3,"simple assignment","f",1983,"Chinese unspecified","UK2","BSc Biological Sciences",1,1
"6025","6025b","Determination of kinetic parameters (Km and Vmax) for the fumarase- catalyzed reaction",1,01/02/2004,"Biochemisty and metabolism","Methodology recount","Biological Sciences","LS","D",659,26,9,1,2,0,0,0,0,0,25.3,2.9,"simple assignment","f",1983,"Chinese unspecified","UK2","BSc Biological Sciences",1,1
"6025","6025c","DDT and eggshell thinning in sparrowhawks( Accipiter nisus) and Peregrine falcon( Falco peregrines)",1,01/01/2004,"Environmental_Biology","Research report","Biological Sciences","LS","D",2482,117,20,3,8,0,0,0,0,1,21.2,5.8,"simple assignment","f",1983,"Chinese unspecified","UK2","BSc Biological Sciences",1,1
"6025","6025d","Estimation of the gross energy content of foods using the bomb calorimeter",1,01/03/2004,"Digestion_and_Nutrition","Methodology Recount","Biological Sciences","LS","D",1045,54,24,7,5,0,7,0,0,0,19.4,2.3,"complex but non-compound assignment (see notesStmt for details)","f",1983,"Chinese unspecified","UK2","BSc Biological Sciences",1,1
"6025","6025e","Lung volume and gas",2,01/02/2005,"Cardiovascular and Respiratory Systems Physiology","methodology recount","Biological Sciences","LS","D",999,63,26,3,2,0,11,2,0,1,15.9,2.4,"simple assignment","f",1983,"Chinese unspecified","UK2","BSc Biological Sciences",1,1
"6025","6025f","monitoring cardiovascular activity in humans",2,01/02/2005,"Cardiovascular and Respiratory Systems Physiology","methodology recount","Biological Sciences","LS","D",942,51,21,4,1,0,0,1,3,1,18.5,2.4,"simple assignment","f",1983,"Chinese unspecified","UK2","BSc Biological Sciences",1,1
"6027","6027a","Compare and contrast Egg production systems.",1,01/12/2005,"Introduction to Livestock systems","Critique","Agriculture","LS","M",1610,83,17,2,5,0,0,0,0,0,19.4,4.9,"simple assignment","f",1986,"English","UKa","Agriculture Business Managemen",1,1
"6027","6027b","No quota required! Sheep and Goat production",1,01/01/2006,"Introduction to livestock systems","Critique","Agriculture","LS","M",1914,99,14,1,0,0,0,0,0,0,19.3,7.1,"simple assignment","f",1986,"English","UKa","Agriculture Business Managemen",1,0
"6027","6027c","Adopt a Breed: The Tamworth Pig.",1,01/10/2005,"Intoduction to livestock systems","Explanation","Agriculture","LS","M",1090,55,12,1,3,0,0,0,0,0,19.8,4.6,"simple assignment","f",1986,"English","UKa","Agriculture Business Managemen",1,1
"6027","6027d","Farm Visit to Manydown Estate.",1,01/11/2005,"British Agriculture in Practice","explanation","Agriculture","LS","M",1096,59,9,0,0,0,0,0,0,0,18.6,6.6,"simple assignment","f",1986,"English","UKa","Agriculture Business Managemen",1,0
"6028","6028a","Towards an understanding of Second Language Acquisition",4,01/12/2005,"Second Language Teaching and Learning","critique","Linguistics","AH","D",3589,178,29,0,0,0,0,0,0,0,20.2,6.1,"simple assignment","f",1983,"Greek","OSa","BA in English language and Lit",1,1
"6028","6028b","How do we analyse written discourse?",4,01/12/2005,"Discourse Analysis for Language Teachers","critique","Linguistics","AH","D",2558,171,25,0,0,0,0,0,0,0,15,6.8,"simple assignment","f",1983,"Greek","OSa","BA in English language and Lit",1,1
"6028","6028c","Towards an Understanding of Syllable and Syllable Structure",4,01/12/2005,"Foundation Phonetics and Phonology","critique","Linguistics","AH","M",1855,82,17,0,0,0,0,0,0,0,22.6,4.8,"simple assignment","f",1983,"Greek","OSa","BA in English language and Lit",1,1
"6028","6028d","Evaluation of FCE Reading paper",4,01/04/2006,"Testing Principles","critique","Linguistics","AH","D",3448,149,20,3,0,0,0,0,0,0,23.1,7.5,"simple assignment","f",1983,"Greek","OSa","BA in English language and Lit",1,1
"6029","6029a","Discuss the pursuit of justice with reference to at least two plays",2,01/03/2005,"Greek Drama","essay","Classics","AH","M",1987,95,8,0,0,0,0,0,0,0,20.9,11.9,"simple assignment","f",1985,"English","UKa","Archaeology and Classical Studies",1,1
"6029","6029b","Compare the attitudes to fighting given by Diomedes, Hector and Achilles in the Iliad",2,01/12/2004,"Ancient Epic","essay","Classics","AH","M",2466,118,15,0,0,0,0,0,0,0,20.9,7.9,"simple assignment","f",1985,"English","UKa","Archaeology and Classical Studies",1,1
"6029","6029c","What are site formation processes...?",1,01/11/2003,"Archaeological Practice","critique","Archaeology","AH","M",1938,89,23,0,0,0,0,0,0,0,21.8,3.9,"simple assignment","f",1985,"English","UKa","Archaeology and Classical Studies",1,1
"6029","6029d","What is Roman about Aenaeas' heroism?",1,01/03/2004,"Rome in the Augustan Age","essay","Classics","AH","M",1932,82,13,0,0,0,0,0,0,0,23.6,6.3,"simple assignment","f",1985,"English","UKa","Archaeology and Classical Studies",1,1
"6031","6031a","Adult Learning Approach Undertaken by the International Service for National Agricultural Research (ISNAR)",4,01/01/2006,"Learning, Adult Education and Training","critique","Agriculture","LS","D",2904,116,46,1,1,3,0,0,16,0,25,2.5,"simple assignment","f",1971,"Portuguese","OSa","MSc in Extension",1,1
"6031","6031b","A Critical Analysis of Extension Approaches undertaken by CATI in Brazil",4,01/11/2005,"Comparative Extension","critique","Agriculture","LS","M",1518,47,15,1,1,1,0,0,0,0,32.3,3.1,"simple assignment","f",1971,"Portuguese","OSa","MSc in Extension",1,1
"6031","6031c","Rural Extension: Shifting from technology transfer to communication to support innovation",4,01/01/2006,"Comparative Extension","essay","Agriculture","LS","M",2078,66,24,2,2,0,0,0,0,0,31.5,2.8,"simple assignment","f",1971,"Portuguese","OSa","MSc in Extension",1,1
"6031","6031d","ISNAR: critical analyse of its goal, structure and culture",4,01/12/2005,"Organization, People and Change","critique","Agriculture","LS","D",3031,100,30,2,3,1,0,2,0,0,30.3,3.3,"simple assignment","f",1971,"Portuguese","OSa","MSc in Extension",1,1
"6031","6031e","Farmers' Experimentation and Formal Experimentation",4,01/11/2005,"Participatory Intervention","essay","Agriculture","LS","D",2005,68,21,0,1,2,0,0,0,0,29.5,3.2,"simple assignment","f",1971,"Portuguese","OSa","MSc in Extension",1,1
"6032","6032a","Archaeological Thought; A Critical review of 'Remembered and Imagined Belongings: Stonehenge in its Traditions and Structures of Meaning' by Alasdair Whittle 1997, with reference to theory in action.",2,01/12/2005,"Archaeological Thought","critique","Archaeology","AH","M",1006,29,13,0,0,0,0,0,0,0,34.7,2.2,"simple assignment","f",1986,"English","UKa","BA Archaeology and History joint",1,0
"6032","6032b","How are the functions of Roman towns reflected in the Archaeological record? Discuss with reference to specific sites.",1,01/03/2005,"Historic Archaeology","essay","Archaeology","AH","M",2112,79,21,0,3,0,0,0,0,0,26.7,3.8,"simple assignment","f",1986,"English","UKa","BA Archaeology and History joint",1,0
"6032","6032c","Lithics Report",2,01/11/2005,"Techniques in Artefact Interpretation","Critique","Archaeology","AH","M",1287,42,15,0,4,0,0,0,0,0,30.6,2.8,"simple assignment","f",1986,"English","UKa","BA Archaeology and History joint",1,1
"6032","6032d","What is Environmental Archaeology? Why is it important for Archaeologists to consider the nature of the environment? Discuss with reference to specific sites and Methods.",1,01/11/2004,"Archaeological Practice","critique","Archaeology","AH","M",1950,65,16,0,0,0,0,0,0,0,30,4.1,"simple assignment","f",1986,"English","UKa","BA Archaeology and History joint",1,0
"6033","6033a","What impact has archaeology had on our knowledge of the Medieval peasant?",1,01/11/2003,"Historic Archaeology","essay","Archaeology","AH","M",2045,101,12,0,0,0,0,0,0,0,20.2,8.4,"simple assignment","f",1983,"English","UKa","Part 3",1,1
"6033","6033b","Were hunters cleverer than scavengers? Discuss in relation to Middle Palaeolithic subsistence strategies.",2,01/11/2004,"Middle Palaeolithic of Europe and South-West Asia","essay","Archaeology","AH","M",3174,132,10,0,0,0,0,0,0,0,24,13.2,"simple assignment","f",1983,"English","UKa","Part 3",1,1
"6033","6033c","What was the contribution made by the army to the roman towns of Northern Europe?",2,01/11/2004,"Celts and Romans in Northern Europe","essay","Archaeology","AH","M",3211,139,8,0,0,1,0,0,0,0,23.1,17.4,"simple assignment","f",1983,"English","UKa","Part 3",1,0
"6033","6033d","How far can archaeologists reconstruct past social relations using evidence for the disposal of the dead?",2,01/11/2004,"Archaeological Thought","essay","Archaeology","AH","M",3274,144,12,0,0,1,0,0,0,0,22.7,12,"simple assignment","f",1983,"English","UKa","Part 3",1,0
"6033","6033e","What role did humans play in the extinction of Mediterranean Island faunas? Discuss in relation to Cyprus and Mallorca.",3,01/11/2005,"Early Agricultural Societies in the Mediterranean","essay","Archaeology","AH","M",3340,131,14,0,0,0,0,0,0,0,25.5,9.4,"simple assignment","f",1983,"English","UKa","Part 3",1,0
"6033","6033f","Skeletal Report: Assemblage A",2,01/03/2005,"Skeletal Interpretation","Methodology recount","Archaeology","AH","M",1735,86,14,1,0,0,0,0,0,0,20.2,6.1,"simple assignment","f",1983,"English","UKa","Part 3",1,1
"6033","6033g","Skeletal Report",2,01/02/2005,"Skeletal Interpretation","Methodology recount + narrative recount","Archaeology","AH","D",2090,108,26,0,0,0,0,0,0,0,19.4,4.2,"complex but non-compound assignment (see notesStmt for details)","f",1983,"English","UKa","Part 3",1,1
"6033","6033h","How was Augustus represented as 'between god and man'?",1,01/03/2004,"Rome in the Augustan age","essay","Classics","AH","M",2039,82,15,0,0,2,0,0,0,0,24.9,5.5,"simple assignment","f",1983,"English","UKa","Part 3",1,1
"6034","6034a","In need for stabilisation: the case of the soft fruit market in Poland",4,01/12/2005,"Policy Analysis","essay","Agriculture","LS","M",1997,68,34,2,3,0,0,0,3,0,29.4,2,"simple assignment","f",1977,"Polish","OSa","MSc Agricultural Economics",1,1
"6034","6034b","Market Research Proposal - Survey Design and Development",4,01/01/2006,"Marketing Research Methods","Proposal","Agriculture","LS","M",1586,78,34,1,0,0,0,3,0,0,20.3,2.3,"simple assignment","f",1977,"Polish","OSa","MSc Agricultural Economics",1,1
"6034","6034c","'From understanding organic food consumers to the tailored marketing strategy'",4,01/03/2006,"Marketing Research Methods","Critique","Agriculture","LS","D",2119,91,41,0,0,0,0,1,12,1,23.3,2.2,"simple assignment","f",1977,"Polish","OSa","MSc Agricultural Economics",1,1
"6034","6034d","What about dairy if subsidies must go? Elimination of export subsidies within the WTO framework and its potential impact on the European dairy policy",4,01/03/2006,"International Regulation of Food and Farm Policies","essay","Agriculture","LS","M",2621,74,31,1,0,0,0,1,0,0,35.4,2.4,"simple assignment","f",1977,"Polish","OSa","MSc Agricultural Economics",1,1
"6035","6035a","Ants community structure throughout a varied habitat",2,01/07/2004,"Field course","methodology recount","Biological Sciences","LS","D",3093,162,65,3,4,0,32,1,0,1,19.1,2.5,"simple assignment","f",1984,"English","UKa","Zoology",1,1
"6035","6035b","Underwater Vocalisations and Communication in Odontoceti",1,01/05/2003,"Concepts and skills","explanation","Biological Sciences","LS","M",1506,66,13,0,2,0,0,0,0,0,22.8,5.1,"simple assignment","f",1984,"English","UKa","Zoology",1,0
"6035","6035c","Species Diversity",2,01/07/2004,"Field Course","Methodology recount","Biological Sciences","LS","D",1377,55,12,0,8,0,0,0,0,1,25,4.6,"simple assignment","f",1984,"English","UKa","Zoology",1,1
"6035","6035d","This house believes that there is no good reason for continuing to ban whaling",3,01/01/2006,"Animal Welfare","essay","Agriculture","LS","M",3092,120,30,0,0,0,0,0,0,0,25.8,4,"simple assignment","f",1984,"English","UKa","Zoology",1,0
"6036","6036a","Visit report 2 - Manydown write up",1,01/12/2004,"British Agriculture in practice","Explanation","Agriculture","LS","D",1214,36,7,0,0,2,0,2,0,0,33.7,5.1,"simple assignment","m",1985,"English","UKa","Agriculture",1,1
"6036","6036b","Grazing livestock and the environment",1,01/11/2004,"Introduction to Livestock Production","explanation","Agriculture","LS","D",1435,53,22,2,1,3,0,0,12,0,27.1,2.4,"simple assignment","m",1985,"English","UKa","Agriculture",1,1
"6036","6036c","Visit Report 6 - Rushall Organic Farm",1,01/03/2005,"British Agriculture in practice","Explanation","Agriculture","LS","D",1118,38,9,1,1,1,0,2,0,0,29.4,4.2,"simple assignment","m",1985,"English","UKa","Agriculture",1,1
"6036","6036d","'Examine methods to reduce nitrate leaching from grassland systems'",2,01/12/2005,"Grassland Management","explanation","Agriculture","LS","D",1487,50,10,1,1,0,0,0,0,0,29.7,5,"simple assignment","m",1985,"English","UKa","Agriculture",1,1
"6036","6036e","Visit Report 3 - Health and safety visit to Cedar",2,01/11/2005,"Visits and Reports","Case study","Agriculture","LS","M",1809,49,19,1,1,5,0,5,0,0,36.9,2.6,"simple assignment","m",1985,"English","UKa","Agriculture",1,1
"6037","6037a","Experiment 1 - Determination of the acidity of vinegar",1,01/12/2004,"Topics in food and Biotechnology","Methodology recount","Food Sciences","LS","D",808,68,50,5,0,0,19,1,0,0,11.9,1.4,"simple assignment","f",1985,"English","UKa","Food Science",1,1
"6037","6037b","Experiment 2 - The Determination of Trypsin Inhibitor in Foodstuffs",2,01/01/2006,"Fundamentals of Human Nutrition","methodology recount","Food Sciences","LS","D",663,46,27,0,0,0,9,0,0,0,14.4,1.7,"simple assignment","f",1985,"English","UKa","Food Science",1,1
"6037","6037c","Practical 2: Comparison of techniques for the enumeration of bacteria in foods",2,01/10/2005,"Microbiology of food spoilage and preservation","Methodology recount + exercise","Food Sciences","LS","D",1506,81,37,4,0,0,6,4,6,0,18.6,2.2,"compound assignment consisting of 2 parts (see notesStmt for details)","f",1985,"English","UKa","Food Science",2,0
"6037","6037d","Experiment G- Resistance measurement and Hygrometry",1,01/03/2005,"Physical Aspects of Biological Systems","Methodology recount + Methodology recount","Food Sciences","LS","D",1083,60,22,2,0,0,3,0,0,0,18.1,2.7,"compound assignment consisting of 2 parts (see notesStmt for details)","f",1985,"English","UKa","Food Science",2,0
"6037","6037e","Genetically modified food - are consumer concerns justified?",1,01/01/2005,"Topics in Food and Biotechnology","essay","Food Sciences","LS","D",1461,80,17,0,0,0,0,0,0,0,18.3,4.7,"simple assignment","f",1985,"English","UKa","Food Science",1,0
"6037","6037f","Experiment F - Surface Tension",1,01/02/2005,"Physical Aspects of Biological Systems","Methodology recount + Methodology recount","Food Sciences","LS","D",978,69,29,3,0,0,8,0,0,0,14.2,2.4,"compound assignment consisting of 2 parts (see notesStmt for details)","f",1985,"English","UKa","Food Science",2,0
"6037","6037g","Experiment 6 - FRAP assay",2,01/01/2006,"Fundamentals of Human Nutrition","methodology recount","Food Sciences","LS","D",637,47,32,2,0,0,13,0,0,0,13.6,1.5,"simple assignment","f",1985,"English","UKa","Food Science",1,1
"6037","6037h","Experiment 3 - Lowry and Bradford methods: Protein determinations",2,01/02/2006,"Fundamentals of Human Nutrition","methodology recount","Food Sciences","LS","D",732,62,47,1,0,0,34,0,0,0,11.8,1.3,"simple assignment","f",1985,"English","UKa","Food Science",1,1
"6038","6038a","(5) ""Modality is a semantic notion rather than a grammatical notion in English."" Explain why you agree or disagree with this statement.",4,01/01/2005,"English Grammar and Lexis","essay","Linguistics","AH","D",1847,59,31,0,3,0,26,4,0,0,31.3,1.9,"simple assignment","f",1954,"English","UKa","MA Linguistics",1,1
"6038","6038b","(4) Why has it been said that English 'has only two tenses'? Show how this claim is controversial, depending on how the notion of tense is characterised, and explain whether you are convinced by it.",4,01/01/2005,"English Grammar and Lexis","essay","Linguistics","AH","D",1608,81,56,0,0,0,51,4,0,0,19.9,1.4,"simple assignment","f",1954,"English","UKa","MA Linguistics",1,1
"6038","6038c","(6) Compare the acquisition theories known as 'semantic bootstrapping' and 'syntactic bootstrapping'. To what extent do they presuppose innate knowledge of language?",4,01/04/2005,"First Language Acquisition","critique","Linguistics","AH","D",1987,56,27,0,0,0,0,1,0,0,35.5,2.1,"simple assignment","f",1954,"English","UKa","MA Linguistics",1,1
"6038","6038d","(8) To what extent does contemporary English have syntactic rules for expressing quantification in: a) negative clauses and b) interrogative clauses?",4,01/04/2005,"Research Topics in English Grammar","essay","Linguistics","AH","D",3281,146,84,0,0,0,42,5,0,0,22.5,1.7,"simple assignment","f",1954,"English","UKa","MA Linguistics",1,1
"6038","6038e","(7) Discuss the dual mechanism and single mechanism theories of morphological acquisition. To what extent has connectionism succeeded in upholding one of these?",4,01/04/2005,"First Language Acquisition","critique","Linguistics","AH","M",2010,65,34,0,1,0,0,1,3,0,30.9,1.9,"simple assignment","f",1954,"English","UKa","MA Linguistics",1,1
"6039","6039a","What are the suggested functions for the Avebury monument complex?",1,01/11/2005,"Introduction To World Pre-History","essay","Archaeology","AH","M",1808,66,16,0,0,0,0,0,0,0,27.4,4.1,"simple assignment","f",1986,"English","UKa","History",1,0
"6039","6039b","Compare and Contrast Two Towns From Different Parts of the Empire, Discussing Both Ancient and Modern Factors",1,01/03/2006,"Introduction to Historic Archaeology","essay","Archaeology","AH","M",1814,64,12,0,0,0,0,0,0,0,28.3,5.3,"simple assignment","f",1986,"English","UKa","History",1,0
"6039","6039c","Discuss with examples, why waterlogged sites are especially suitable for recovery of evidence for past environments",1,01/11/2005,"Archaeology Practise","essay","Archaeology","AH","M",602,21,4,0,0,0,0,0,0,0,28.7,5.3,"simple assignment","f",1986,"English","UKa","History",1,0
"6039","6039d","Is it accurate to discuss the citizen women of Athens in terms of 'seclusion'?",1,01/12/2005,"The Civilisation of Fifth-Century Athens","essay","Classics","AH","M",1629,72,10,0,0,0,0,0,0,0,22.6,7.2,"simple assignment","f",1986,"English","UKa","History",1,0
"6040","6040a","Did the Athenians treat their slaves as human beings?",1,01/12/2005,"The Civilisation of Fifth-century Athens","essay","Classics","AH","D",1620,35,9,0,0,0,0,0,0,0,46.3,3.9,"simple assignment","f",1987,"English","UKa","BA",1,0
"6042","6042a","What is the effect of the social variables of class and gender on the way we speak? Is there a link between them?",1,01/03/2005,"Language and the individual and in society","essay","Linguistics","AH","M",1531,74,12,0,0,0,0,0,0,0,20.7,6.2,"simple assignment","f",1984,"English","UKa","BSc Speech and Language Therapy",1,0
"6043","6043a","CGIAR - Consultative Group on International Agricultural Research",4,01/01/2006,"Approaches to Sustainable Development","critique","Agriculture","LS","M",1076,33,9,0,0,0,0,1,0,0,32.6,3.7,"simple assignment","f",1978,"Spanish","OSa","MSc Environment and Development",1,0
"6043","6043b","The role of social differentiation in development interventions",4,01/01/2006,"Perspectives on Development","essay","Agriculture","LS","D",2120,54,17,0,0,0,0,0,0,0,39.3,3.2,"simple assignment","f",1978,"Spanish","OSa","MSc Environment and Development",1,1
"6043","6043c","Conflicts of use in Paracas Bay, Peru - Conservation or exploitation?",4,01/01/2006,"Environmental Problems and Policies","proposal","Agriculture","LS","D",2491,84,34,1,3,0,0,0,11,0,29.7,2.5,"simple assignment","f",1978,"Spanish","OSa","MSc Environment and Development",1,1
"6043","6043d","Linking farmers' and formal experimentation: Are there real synergies?",4,01/11/2005,"Participatory Interventions in Development","essay","Agriculture","LS","D",1870,41,14,0,0,0,0,0,0,0,45.6,2.9,"simple assignment","f",1978,"Spanish","OSa","MSc Environment and Development",1,0
"6043","6043e","Meeting the challenge of local, efficient agricultural technology development and extension services - Briefing paper for policy-makers",4,01/01/2006,"Participatory Interventions in Development","empathy writing","Agriculture","LS","D",2957,97,50,0,0,0,0,4,30,0,30.5,1.9,"simple assignment","f",1978,"Spanish","OSa","MSc Environment and Development",1,1
"6044","6044a","It is inadequate to describe English obstruent phonemes as voiced and voiceless",4,01/10/2005,"Foundation Phonetics and Phonology","essay","Linguistics","AH","D",2005,60,22,0,0,3,0,0,0,0,33.4,2.7,"simple assignment","m",1968,"English","UKa","MA ELT",1,1
"6044","6044b","Connectionist theories of second language learning and their pedagogical implications.",4,01/12/2005,"Second Language Learning Principles","critique","Linguistics","AH","D",4089,132,43,0,0,3,0,0,0,0,31,3.1,"simple assignment","m",1968,"English","UKa","MA ELT",1,1
"6045","6045a","Chimpanzees can use signs, but do they have language - Children's reading and writing has to be learnt in contrast to speech. - Does understanding the organisation of language in the brain contribute to the study of language?",1,01/11/2005,"Language in the individual and in society","essay + essay + essay","Linguistics","AH","D",1646,77,17,0,0,0,0,0,0,0,21.4,4.5,"compound assignment consisting of 3 parts (see notesStmt for details)","f",1981,"English","UK5","BSc Speech and Language Therapy",3,0
"6048","6048a","To what extent is our view of child-directed speech and its effects culturally biased?",2,01/12/2005,"Child Language Development","essay","Linguistics","AH","M",2232,92,27,0,0,0,2,0,0,0,24.3,3.4,"simple assignment","f",1986,"English","UKa","Applied English Language Studies",1,1
"6048","6048b","Do the frequencies of singular and plural first person pronouns within politicians' speeches reflect the frequencies found in the BNC spoken corpus?",2,01/01/2006,"Research Methods","methodology recount","Linguistics","AH","M",1912,86,24,1,2,0,0,1,2,0,22.2,3.6,"simple assignment","f",1986,"English","UKa","Applied English Language Studies",1,1
"6048","6048c","How do determiners differ from other pre-head modifiers within the English Noun Phrase structure?",2,01/02/2006,"English Grammar and Lexis","explanation","Linguistics","AH","M",2424,124,62,1,0,0,20,2,4,0,19.5,2,"simple assignment","f",1986,"English","UKa","Applied English Language Studies",1,1
"6050","6050a","Chimpanzees can use signs, but do they have language? - The period of the first 50 words is the first significant landmark in the child's acquisition of language. - Naturally occurring speech errors provide a window...",1,01/12/2005,"Language in the individual and in Society","essay + essay + essay","Linguistics","AH","D",1650,76,21,0,0,0,0,0,0,0,21.7,3.6,"compound assignment consisting of 3 parts (see notesStmt for details)","f",1987,"English","OSa","Psychology BSc",3,0
"6052","6052a","Theoretical propositions regarding the effects of opening a small developing country to free trade - Analysis and Discussion-",4,01/12/2005,"Trade Policies for Developing Countries","essay","Agriculture","LS","M",2614,88,25,0,1,0,0,0,0,0,29.7,3.5,"simple assignment","f",1979,"German","OSa","MSc Agricultural Economics",1,1
"6052","6052b","Analysis and Discussion of agricultural policy in Poland",4,01/12/2005,"Policy Analysis","critique","Agriculture","LS","D",3084,114,42,0,2,0,0,1,0,0,27.1,2.7,"simple assignment","f",1979,"German","OSa","MSc Agricultural Economics",1,1
"6052","6052c","The agricultural development strategy in Mauritius between 1970 and 2000",4,01/03/2006,"Strategies in agricultural and rural development","critique","Agriculture","LS","D",3364,138,39,1,1,0,0,0,0,0,24.4,3.5,"simple assignment","f",1979,"German","OSa","MSc Agricultural Economics",1,1
"6052","6052d","Regional trade agreements - What are the implications for developing countries active in agricultural trade?",4,01/04/2006,"International Regulation of Food &amp; Farm Policies","essay","Agriculture","LS","D",3235,108,28,0,0,0,0,0,0,0,30,3.9,"simple assignment","f",1979,"German","OSa","MSc Agricultural Economics",1,1
"6052","6052e","Literature Review",4,01/06/2006,"Dissertation Preparation","literature survey + proposal","Agriculture","LS","M",2106,73,15,1,1,0,0,0,0,0,28.8,4.9,"simple assignment","f",1979,"German","OSa","MSc Agricultural Economics",1,1
"6053","6053c","What effect, if any, did the Peloponnesian War have on Athenian society?",2,01/12/2004,"Greek History","essay","Classics","AH","M",2164,89,14,0,0,1,0,0,0,0,24.3,6.4,"simple assignment","m",1985,"English","UKa","Ancient History",1,0
"6053","6053d","For what reasons did Vespasian succeed in the civil wars of AD 69?",2,01/12/2004,"Roman Empire","essay","Classics","AH","D",2947,116,20,0,0,0,0,0,0,0,25.4,5.8,"simple assignment","m",1985,"English","UKa","Ancient History",1,0
"6053","6053e","How did marriage alter the public and private identities of men and women?",2,01/12/2004,"Roman Life Cycle","essay","Classics","AH","D",2294,73,15,0,0,2,0,0,0,0,31.4,4.9,"simple assignment","m",1985,"English","UKa","Ancient History",1,0
"6053","6053f","How important was agrarian reform in 133 BC? Did the Gracchi have the solution?",2,01/03/2005,"Roman Republic","essay","Classics","AH","D",2362,75,12,0,0,0,0,0,0,0,31.5,6.3,"simple assignment","m",1985,"English","UKa","Ancient History",1,0
"6053","6053g","How did the Roman elites view foreign religions? Discuss.",3,01/12/2005,"Roman Religions","essay","Classics","AH","M",2768,88,15,0,0,0,0,0,0,0,31.5,5.9,"simple assignment","m",1985,"English","UKa","Ancient History",1,0
"6053","6053h","Discuss how Fellini's Satyricon addresses cinema's relationship to ancient Greek and Roman classics and cinema's value as a means of reconstructing and consuming ancient Rome in the present.",3,01/12/2005,"Rome on Film","essay","Classics","AH","M",2305,69,10,0,0,0,0,0,0,0,33.4,6.9,"simple assignment","m",1985,"English","UKa","Ancient History",1,0
"6053","6053i","Commentary on Plutarch, Life of Pericles 38-39",3,01/12/2005,"Ancient Biography","essay","Classics","AH","D",1693,42,11,0,0,0,0,0,0,0,40.3,3.8,"simple assignment","m",1985,"English","UKa","Ancient History",1,0
"6054","6054a","Is Medea anything more than a figure of male nightmares?",1,01/12/2005,"The Civilisation of Fifth-Century Athens","essay","Classics","AH","M",1518,65,7,0,0,0,0,0,0,0,23.4,9.3,"simple assignment","f",1987,"English","UKa","English Literature",1,0
"6055","6055a","Chimpanzees can use signs, but do they have language? - Children's reading and writing has to be learned in contrast to their speech. - Naturally occurring speech errors provide a window on the adult speaker's language processes.",1,01/12/2004,"Language in the Individual &amp; in Society","essay + essay + essay","Linguistics","AH","M",1532,96,23,0,0,0,0,0,0,0,16,4.2,"compound assignment consisting of 3 parts (see notesStmt for details)","f",1979,"English","OSa","Bsc Speech and Language Therapy",3,0
